word_id	word	inst_id	yomi	type	source	data	sentence
08_sinzyu	心中	w:233177:17:2:1	シンジュウ	sampling	Wikipedia	val	『仮名手本忠臣蔵』の世界を用いた外伝という体裁で書かれ、前述のお岩伝説に、不倫の男女が戸板に釘付けされ神田川に流されたという当時の話題や、砂村隠亡堀（おんぼうぼり）に*心中*者の死体が流れ着いたという話などが取り入れられた。
08_sinzyu	心中	w:355696:5:2:1	シンジュウ	sampling	Wikipedia	train	前半では女郎と客の*心中*がテーマとなっているが、後半では自分を騙した女郎に客が仕返しを目論む展開となる。
08_sinzyu	心中	w:440783:9:1:1	シンジュウ	sampling	Wikipedia	train	本作品は、父親がシロサギによって嵌められた末に起こした一家*心中*で、ただ独り生き残った青年「黒崎」が、この世のシロサギを喰い尽くすため、詐欺師を騙し返す“クロサギ”となって立ち向かうサスペンス作品である。
08_sinzyu	心中	w:506387:29:1:2	シンジュウ	sampling	Wikipedia	train	『曾根崎心中』は実際の*心中*に取材した世話物の第一作であり、ことにお初徳兵衛道行の場面は名文として知られ、。
08_sinzyu	心中	w:693337:9:3:1	シンジュウ	sampling	Wikipedia	train	峠付近でかつて車内*心中*と首吊り自殺があったのは事実だが、どちらも家屋とは無関係であり自殺者は近隣の住人ではない。
08_sinzyu	心中	w:819142:9:2:1	シンジュウ	sampling	Wikipedia	train	５年生の頃には、姉のアンバーと*心中*すると友人に冗談を言ったことがきっかけでセラピーの世話になった。
08_sinzyu	心中	w:940150:5:2:1	シンジュウ	sampling	Wikipedia	train	*心中*者や武将などの死者の霊が火の玉に姿を変えたものとする伝承が多い。
08_sinzyu	心中	w:943732:37:3:1	シンチュウ	sampling	Wikipedia	train	軍事パレードで左手で敬礼するなどの習の行為についても人民解放軍の軍人たちは呆れており、表面上は習近平礼賛を合唱しながらも、*心中*では習を軽侮しているという。
08_sinzyu	心中	w:945351:12:4:1	シンチュウ	sampling	Wikipedia	val	この時、承太郎も*心中*で「シルバーチャリオッツは手加減して戦える相手ではない」と高く評価していた。
08_sinzyu	心中	w:1003623:7:1:1	シンジュウ	sampling	Wikipedia	train	近松門左衛門の*心中*物『心中重井筒』などに出てくるような性風俗を売り物にする店は、当時「色茶屋（いろぢゃや）」と呼ばれており、その頃は単に「茶屋」と言う場合にはこの色茶屋を指していた。
08_sinzyu	心中	w:1119820:36:3:1	シンチュウ	sampling	Wikipedia	train	しかし、報道局長まで務めた自分が傍流に回されたという現実は容易には受け入れがたく、長谷川の*心中*には鬱屈した感情が残った。
08_sinzyu	心中	w:1164718:16:1:1	シンチュウ	sampling	Wikipedia	train	タブリーズィーが去った後、ルーミーは彼の教えを自身の*心中*に見出し、詩作に没頭していく。
08_sinzyu	心中	w:1193229:9:6:1	シンチュウ	sampling	Wikipedia	train	「全的」とは、アダム以来の課題である生来の罪の腐敗性・「肉」の性質・罪（単数のＳＩＮ）が、きよめられた人の*心中*から放逐されたと言う意味において、アダムの堕罪との関連においてその影響感化を考える時、「全的」なのである。
08_sinzyu	心中	w:1533399:29:2:1	シンジュウ	sampling	Wikipedia	train	川端はその部分について、〈あそこの山の中で*心中*させることを考えていたんです〉とも述べている。
08_sinzyu	心中	w:1548884:21:2:1	シンチュウ	sampling	Wikipedia	train	そして文化祭が終了に向かう頃、高校入学以来、類まれなる推理力を発揮するようになった奉太郎への羨望から探偵役を志願した末に敗北した里志は「期待」という言葉に自身への「諦め」という意味を込め、*心中*を摩耶花に吐露する。
08_sinzyu	心中	w:1569229:7:5:1	シンジュウ	sampling	Wikipedia	test	１９３１年（昭和６年）、同じく二枚目スターとして将来を期待されていた毛利輝夫が、愛人の大町弘子と鉄道*心中*した後は「３１年型美男子」と宣伝されて売り出し、池田義信監督映画『街のルンペン』など準主役から主役クラスで出演する。
08_sinzyu	心中	w:1581400:48:3:1	シンジュウ	sampling	Wikipedia	train	１９０８年（明治４１年）３月２３日に平塚明子（平塚らいてう）と栃木県塩原で*心中*未遂事件を起こした門下の森田草平の後始末に奔走した（塩原事件）。
08_sinzyu	心中	w:1950820:6:2:1	シンチュウ	sampling	Wikipedia	train	だがふたりの*心中*からは、一体自分たちの行動は誰のためになっているのか、との疑念が消えなかった。
08_sinzyu	心中	w:2001476:30:1:1	シンジュウ	sampling	Wikipedia	test	日延べされていた勘当の期限も切れたので艶二郎は*心中*事件に懲り懲りして家へ帰った。
09_samuke	寒気	w:14958:21:1:1	カンキ	sampling	Wikipedia	train	秋雨前線の場合は通過後、一時的に西高東低になった際に*寒気*がやってくることがあり、通過の前後で気温が数　－　十数低下して急に冷え込むことがある。
09_samuke	寒気	w:19196:35:1:1	カンキ	sampling	Wikipedia	train	日本海側の雪はその多くが季節風（*寒気*の気団変質）によるもので、温帯低気圧による降雪は相対的に少ない。
09_samuke	寒気	w:27193:32:3:1	カンキ	sampling	Wikipedia	val	他方、日本海には黒潮の分流である暖流の対馬海流が流れ込んでいるが、大陸から吹き出す*寒気*がこの暖流の上を渡るときに雲が形成され、冬季の豪雪と年間を通じての気温低下、日照時間の減少が見られる（日本海側気候）。
09_samuke	寒気	w:29158:16:5:1	サムケ	sampling	Wikipedia	train	*寒気*がするのは幽霊が起こっている証拠。
09_samuke	寒気	w:31168:26:4:1	カンキ	sampling	Wikipedia	train	このため、高緯度地域に移動して*寒気*を巻き込んでしまうと、対称な構造が崩れ、エネルギー源である潜熱の供給量が減って衰弱し、やがて前線を伴った温帯低気圧になる。
09_samuke	寒気	w:31168:98:2:1	カンキ	sampling	Wikipedia	train	また、熱帯低気圧へ向かって引き寄せられた暖湿流や*寒気*が離れたところの前線を刺激したり大気を不安定化させ、間接的に災害をもたらすことがある。
09_samuke	寒気	w:44701:21:4:1	カンキ	sampling	Wikipedia	train	ボリバル率いる本隊は、風雨と*寒気*にさらされて多数の死者を出したが、スペイン軍の裏を見事に衝いて、同年８月７日、ボヤカの戦いで勝利し、８月１０日ボゴタに再入城した。
09_samuke	寒気	w:81446:47:2:2	カンキ	sampling	Wikipedia	train	エルニーニョのときには、太平洋・北米パターン（ＰＮＡ）によってアリューシャン低気圧が勢力を増すため、北極振動による寒気の南下域がアリューシャン列島付近に固定されて日本付近では*寒気*が入りにくくなる一方で、西太平洋パターン（ＷＰ）によって中国大陸からミッドウェー島付近にかけての北西太平洋中緯度で気圧が高くなり、西高東低が弱くなって寒冷な北西季節風が弱まり、日本では全般に暖かく日本海側で晴れが多く太平洋側で曇りや雨雪が多い冬となる傾向がある。
09_samuke	寒気	w:95170:26:2:1	カンキ	sampling	Wikipedia	val	代わって暖気・*寒気*進入抑制の観点から、客用扉上部と左右にはエアカーテン、ボタン開閉式の半自動ドアを装備し、加えて遠赤外線暖房、温風暖房や固定遠赤外線暖房も装備している。
09_samuke	寒気	w:102613:78:2:1	カンキ	sampling	Wikipedia	test	北西側から西側の高い山脈（越後山脈・関東山地など）により、梅雨前線の影響や冬季の大陸*寒気*団の影響は比較的小さい。
09_samuke	寒気	w:144503:12:1:1	カンキ	sampling	Wikipedia	train	気象状況としては、発生例が多いアメリカやカナダでは主に温暖前線付近に生じ、地形などの影響を受けて前線の降水域に重ねて暖気の移流と*寒気*塊が形成される領域で、気温などの条件に該当するとき発生の可能性がある。
09_samuke	寒気	w:151450:6:2:2	カンキ	sampling	Wikipedia	train	ただ、同じ寒気であっても温度差のある場合が多く、より冷たいほうの*寒気*がより暖かいほうの寒気の下に潜り込み、もう一方の寒気はそれに乗り上げるような構造となる。
09_samuke	寒気	w:158626:30:3:2	カンキ	sampling	Wikipedia	train	ノルウェー学派モデルではこの時期の低気圧の中心は寒気団内の渦であるが、シャピロ・ケイサー・モデルでは*寒気*団内に切り離された暖気塊の渦であるという違いがある。
09_samuke	寒気	w:163192:18:3:1	サムケ	sampling	Wikipedia	train	１８７８年、ハンセン病初期の症状（*寒気*、関節の軽い腫れとだるさ、微熱、手足の先のひりひりした麻痺感、あちこちの痛み）に苦しんだが、診断はつけられていない。
09_samuke	寒気	w:321540:14:1:2	カンキ	sampling	Wikipedia	train	北半球を取り巻く上空（５００ｈＰａ面から圏界面付近まで）の偏西風は多少の蛇行を繰り返して赤道付近の暖気と極付近の寒気の平衡状態を保っているが１９６３年（昭和３８年）１月から２月は蛇行が異常に大きくなり、アメリカ・ヨーロッパ・東アジアの３方面で極の*寒気*が大きく南下した（「三波型」と言い、大寒波の原因としてよく名前が出る）。
09_samuke	寒気	w:419862:91:1:1	サムケ	sampling	Wikipedia	train	同時代の文書が伝えるエサルハドンの症状は主に発熱、衰弱、食欲不振、関節の硬化（Ａｒｔｉｃｕｌａｒ　ｓｔｉｆｆｎｅｓｓ）、眼球の異常、皮膚の発疹・水疱、*寒気*、耳の痛みなどである。
09_samuke	寒気	w:445461:7:2:1	カンキ	sampling	Wikipedia	test	小柄であることは、まだまだ寒い時期であり、高く伸びては*寒気*に耐え難いこととともに、花に多くを割いた結果とも考えられる。
09_samuke	寒気	w:453498:4:1:1	カンキ	sampling	Wikipedia	train	冬型の気圧配置が強まり、大陸から日本列島に*寒気*が押し寄せてくると日本海側で雪が降るが、その雪雲の一部が日本列島の中央にある山脈を越え、太平洋側に流れ込んできたときに風花が見られる。
09_samuke	寒気	w:592540:3:2:1	カンキ	sampling	Wikipedia	train	日本では特に、冬季に周期的に南下する北極気団（シベリア*寒気*団）を指す。
09_samuke	寒気	w:613687:6:1:1	カンキ	sampling	Wikipedia	val	暖気側では季節外れの大雨や高温、*寒気*側（特に低気圧西側）では低温をもたらすという特徴がある。
09_samuke	寒気	w:821183:12:1:1	カンキ	sampling	Wikipedia	train	日本列島も、太平洋高気圧（狭義には小笠原高気圧）の圏内に入れば乾燥した高温の晴天となるが、周辺部に入ると蒸し暑く、湿った気流の流入によって雷雨が起こりやすくなり、前線や、上層への*寒気*の流れ込みと重なると豪雨となって災害が起こる場合もある。
09_samuke	寒気	w:835609:6:2:1	カンキ	sampling	Wikipedia	train	*寒気*と粗食に耐え持久力に富む農用馬として重用されてきたが１９９５年（平成７年）には９頭まで激減した。
09_samuke	寒気	w:972773:5:2:1	サムケ	sampling	Wikipedia	train	相手に*寒気*を起こさせることを得意とする。
09_samuke	寒気	w:984365:19:1:1	カンキ	sampling	Wikipedia	train	世界的にも中緯度の大陸東側では、対流圏下層への暖湿気移流と中層への*寒気*移流により大気が不安定となる例があり、雷雨の頻度は熱帯やサバナに次いで高い。
09_samuke	寒気	w:1045391:5:2:1	カンキ	sampling	Wikipedia	train	世界の始まりの時において、*寒気*と熱気がギンヌンガガプで衝突した。
09_samuke	寒気	w:1070992:70:2:1	カンキ	sampling	Wikipedia	train	冬季の１２月頃から、大陸の乾燥した*寒気*が水温が比較的高い東シナ海を通過する際に筋状積雲の発生により雲量が大きくなる。
09_samuke	寒気	w:1249039:25:2:1	カンキ	sampling	Wikipedia	train	そして現地で*寒気*により健康を害し、淳化２年（９９１年）８月２６日に死去した。
09_samuke	寒気	w:1670430:7:2:1	カンキ	sampling	Wikipedia	train	暖気と*寒気*の衝突によってできる前線の影響が大きい降水。
09_samuke	寒気	w:1671315:6:3:2	カンキ	sampling	Wikipedia	val	これは寒冷渦の構成する寒気は密度が大きいためであり、この*寒気*の重さによって地上付近から大気下層では気圧が高くなる。
09_samuke	寒気	w:1671315:7:3:1	カンキ	sampling	Wikipedia	train	寒冷低気圧から温低化した場合、後方*寒気*の勢力が強いため寒冷型閉塞前線ができやすい。
09_samuke	寒気	w:1671315:13:4:1	カンキ	sampling	Wikipedia	val	暖気の上に*寒気*が乗り上げる「転倒雷」や、寒冷前線上で起こる「界雷」と呼ばれる発生型の雷が多い。
09_samuke	寒気	w:1713754:5:1:1	カンキ	sampling	Wikipedia	train	冬の日本海では、暖流である対馬海流などの影響で比較的暖かい海水の上を、*寒気*団の冷たい風が通り抜けることで、背の低い雪雲（乱層雲）ができる。
09_samuke	寒気	w:1785008:3:1:1	カンキ	sampling	Wikipedia	train	凍上（とうじょう、）とは、*寒気*によって土壌が凍結して氷の層が発生し、それが分厚くなる為に土壌が隆起する現象である。
09_samuke	寒気	w:1882534:12:6:1	カンキ	sampling	Wikipedia	train	冬の日本列島の天気を支配するシベリア*寒気*団は、夜間の放射冷却による極寒気がシベリアに蓄積され、そこから吹き出すと考えられている。
09_samuke	寒気	w:1935260:7:3:1	カンキ	sampling	Wikipedia	val	そのため*寒気*がゆるめば、待ちかねたように夏向きのチセに移った。
09_samuke	寒気	w:1948875:26:2:1	カンキ	sampling	Wikipedia	train	井戸水は混濁していて、風呂に入れば茶色の湯で、却って体が汚れる様な感を催し、飲料水は石油の空罐一ぱいで何銭で買って使用するという状態で、電灯は未だ一般に普及せず、我々の借家には其設備がなくランプを使っておりましたが、冬になると*寒気*が烈しいので、石油が凍ってだんだんと光が薄暗くなり、仕事ができないほどでありました」と回顧している。
09_samuke	寒気	w:1998377:28:9:1	カンキ	sampling	Wikipedia	train	例えば、地形の影響でグレートプレーンズ上空にてジェット気流の流路が蛇行し、それによって熱波や*寒気*団が猛威を振るうことがある。
09_samuke	寒気	w:2628972:104:3:1	カンキ	sampling	Wikipedia	val	ソウヤよりマンチウ及韃靼は北方にて、*寒気*猶強かるべし。
09_samuke	寒気	w:2740848:7:2:1	カンキ	sampling	Wikipedia	train	この北極振動は２０１２年（平成２４年）１０月下旬頃から突如として、シベリア付近に蓄積していた非常に強い*寒気*を放出した（シベリア気団を参照）。
09_samuke	寒気	w:2754094:52:3:1	サムケ	sampling	Wikipedia	test	例えば、「空腹」（苦痛）と「摂食」（快楽）、「渇き」（苦痛）と「飲水」（快楽）、「炎熱」（苦痛）と「冷却」（快楽）、「*寒気*」（苦痛）と「加温」（快楽）といったように。
09_samuke	寒気	w:2836318:7:1:1	カンキ	sampling	Wikipedia	train	小笠原諸島付近に台風２５号があり、その影響で一時的に冬型の気圧配置となることに加え、中国から*寒気*団が南下し日本海側の山では大荒れの予報が出ていた。
09_samuke	寒気	w:3311664:26:1:1	サムケ	sampling	Wikipedia	train	三活法は溺死・落死・縊死、四活法は湯気・煙気・*寒気*・打気に際しての活である。
09_samuke	寒気	w:3467439:8:10:1	サムケ	sampling	Wikipedia	val	薬局方においては、特定の疾患からくる*寒気*や眠気に有効であると記され、それらがタバコのもつ水分を吸収する効能、身体を温める効能から説明されたが、これはつまり健康な人間にとってきわめて重要な要素である「調和」を保つものであったとされていたのである。
09_samuke	寒気	w:3468998:7:8:1	カンキ	sampling	Wikipedia	train	これは、台風の構造が温帯低気圧に変わる過程で*寒気*を取り込み、温帯低気圧として発達したためと思われる。
09_samuke	寒気	w:3597905:14:2:1	カンキ	sampling	Wikipedia	train	二高の『尚志会誌』には、「時あたかも厳寒、*寒気*凛冽にして病人多し」とその激しい稽古の様子が掲載されている。
09_samuke	寒気	w:3706990:15:1:1	サムケ	sampling	Wikipedia	train	八丈小島の島民の多くは１０代半ばまでに熱発作を出すといわれており、突然何の前ぶれもなく*寒気*と戦慄に襲われ、震え（シバリング）を起こして高熱が出る。
09_samuke	寒気	w:3707054:64:5:1	カンキ	sampling	Wikipedia	train	成岡は冬の*寒気*の中で、自室と屋外を往復してハチの様子を何度も見に行ったが、翌日の明け方になるとハチの姿は消えていた。
09_samuke	寒気	w:4208439:5:4:1	カンキ	sampling	Wikipedia	train	だが、*寒気*は他の地域より厳しいといわれている。
09_samuke	寒気	w:4293870:60:2:1	サムケ	sampling	Wikipedia	train	しかし、*寒気*がして震えが止まらないような状況のなか、Ｈは同僚によって救出された。
09_samuke	寒気	w:4403804:14:6:1	カンキ	sampling	Wikipedia	train	１２月になり*寒気*が来る前に竹（孟宗竹が良い）のササ枝で被覆する。
09_samuke	寒気	w:448:16:3:2	カンキ	sampling	Wikipedia	val	これは、周囲の標高の高い山脈によって北や西からの寒気を遮ることが多くなるためであり、関東平野と同じく*寒気*の流入が遅れやすい。
09_samuke	寒気	w:19158:14:2:2	カンキ	sampling	Wikipedia	train	温暖前線の前の寒気と寒冷前線の後ろの*寒気*とは、通常わずかながら温度差があるため、寒気同士が接触すると、その上空に暖かい方の寒気が押し上げられる。
09_samuke	寒気	w:22075:83:3:1	カンキ	sampling	Wikipedia	val	サトウカエデはシロップのための樹液を作るために特定量の*寒気*が必要である。
09_samuke	寒気	w:22113:129:2:1	カンキ	sampling	Wikipedia	train	標高５，０００メートルを超えるコーカサス山脈がロシアからの*寒気*団を遮断する役割を担っているため、国土の大半は比較的温暖で、ケッペンの気候区分の温暖湿潤気候に属する（かつてのソ連邦構成国の中では唯一、柑橘類を収穫できた）。
09_samuke	寒気	w:32101:12:1:1	カンキ	sampling	Wikipedia	test	シベリア*寒気*団に近いので、冬季には－２０℃を下回る極端な低温となる一方、夏季には４０℃を超えることもある。
09_samuke	寒気	w:39177:13:3:1	カンキ	sampling	Wikipedia	train	強い*寒気*の元で南岸低気圧が通過すると雪になるが、関東地方の中では極端な大雪になりにくい方である。
09_samuke	寒気	w:58726:6:1:1	カンキ	sampling	Wikipedia	train	かつては無人駅であったが、利用者の増加や*寒気*対策で、駅舎の新築工事が実施され、２０１５年３月３１日から有人駅となった。
09_samuke	寒気	w:62171:163:1:1	カンキ	sampling	Wikipedia	train	車体側面を大きく開口させ、外気を存分に感じることができるようにするとともに、冬季には*寒気*対策のために開口部にガラス戸をはめ込んだり、取り付けられたストーブを焚くことができる。
09_samuke	寒気	w:71833:13:3:1	カンキ	sampling	Wikipedia	train	冬は周囲の山脈の影響でシベリアからの*寒気*をさえぎり、寒さを多少緩和している。
09_samuke	寒気	w:106766:13:2:1	カンキ	sampling	Wikipedia	train	一方、南極大陸上空では氷床によって空気が冷やされるために極高圧帯が形成され、ここから強烈な*寒気*が北の亜寒帯低圧帯に向かって吹き込む。
09_samuke	寒気	w:137200:7:3:1	カンキ	sampling	Wikipedia	train	しかしながらロシアの*寒気*と雷管に欠陥があったため爆弾は動作せず、計画は失敗に終わった。
09_samuke	寒気	w:151448:6:2:1	カンキ	sampling	Wikipedia	train	下側にある*寒気*は前線の移動に伴ってゆっくりと後退するが、その上にある前線面では、温度差と暖気が運んでくる豊富な水蒸気により、広域的に穏やかな対流が起きて、層状の雲が発達しやすい。
09_samuke	寒気	w:151450:6:2:3	カンキ	sampling	Wikipedia	test	ただ、同じ寒気であっても温度差のある場合が多く、より冷たいほうの寒気がより暖かいほうの*寒気*の下に潜り込み、もう一方の寒気はそれに乗り上げるような構造となる。
09_samuke	寒気	w:152740:10:3:1	カンキ	sampling	Wikipedia	train	狩野川台風が急に衰えた理由は、日本付近の上空に*寒気*が張り出していたためと考えられるが、それは台風を弱める半面で大雨の原因ともなり得る。
09_samuke	寒気	w:158626:10:1:1	カンキ	sampling	Wikipedia	train	ノルウェー学派は暖気を持つ中緯度高気圧と*寒気*を持つ極高気圧の境界にできる寒帯前線（高緯度低圧帯）上で発生する渦と考えた。
09_samuke	寒気	w:158626:16:1:1	カンキ	sampling	Wikipedia	train	ノルウェー学派は低気圧の発生の原因となる暖気と*寒気*の南北への移動は、前線の南北の風速の差（水平シア）が大きくなると前線面が不安定化して発生すると考えていた。
09_samuke	寒気	w:171081:18:5:1	カンキ	sampling	Wikipedia	train	新しい橋は、古い橋に比べ橋脚の数が少なく、スムーズに川が流れてしまい、冬の*寒気*でできた氷が橋の上流に溜まるのを防いでいるのかもしれない。
09_samuke	寒気	w:174868:43:1:1	カンキ	sampling	Wikipedia	train	どら焼きを買い占めることに目がくらんだドラえもんはこれを使って金儲けをしようとしたが、うかれて鉱脈の入り口を閉めるのをうっかり失念し、外部の*寒気*に当たったドライ・ライトは溶けて町中へ漏れ出してしまった。
09_samuke	寒気	w:262877:21:1:1	カンキ	sampling	Wikipedia	train	しかし、ナポレオン・ボナパルトのロシア遠征を見てもわかるように、ロシア軍では冬将軍を気候の利として利用し、*寒気*を利用できる時期に攻勢を行うことを基本戦術として用いることが多い。
09_samuke	寒気	w:407156:6:5:1	カンキ	sampling	Wikipedia	train	一方負（－）の時は北極と北半球中緯度の気圧差が小さいことを示し、”ｃｏｏｌ　ｐｈａｓｅ”と呼ばれているように*寒気*の流れ込みが強まって寒冷になることが多い。
09_samuke	寒気	w:578074:48:2:1	カンキ	sampling	Wikipedia	train	また、大気の力や、*寒気*、暖気、気圧などを己が力とする。
09_samuke	寒気	w:654225:10:1:1	カンキ	sampling	Wikipedia	train	シベリア高気圧の東側にはアリューシャン低気圧が形成され、温帯低気圧が最盛期を迎えることが繰り返されて大きな低圧部となり、日本付近を含めた東アジア地域には大陸からの*寒気*団が次々に南下し、気温が下がる。
09_samuke	寒気	w:654225:11:4:2	カンキ	sampling	Wikipedia	test	このことから、シベリア高気圧は一様な寒気の塊ではなく、東半分は強い*寒気*で構成されて東アジア方面に寒波をもたらし、逆に西半分は暖気塊となっていると言える。
09_samuke	寒気	w:876533:11:3:1	カンキ	sampling	Wikipedia	train	この歌は、スティヴンマス（聖ステパノスの聖日：１２月２６日）を背景に歌われ、*寒気*厳しいなか、困難を乗り越えて貧しい農民に物資を施す、ウェンセスラス王の行為が称えられている。
09_samuke	寒気	w:880592:24:1:1	カンキ	sampling	Wikipedia	train	北海道で生きる術を熟知したアイヌにとっても、斜里の地は厳しい*寒気*ゆえに越冬が憚られる地域だった。
09_samuke	寒気	w:955363:4:9:1	カンキ	sampling	Wikipedia	test	これらの日は水気と*寒気*が強まる冬季内であり、辰、戌、丑の蔵干五行の本気である土気が旺じる期間内の日であり、水気を土気で剋すこれらの日が臘日とされている。
09_samuke	寒気	w:1224492:15:4:1	サムケ	sampling	Wikipedia	train	*寒気*の後（これは３０分から３時間続く）、発熱と発汗が生じる。
09_samuke	寒気	w:1285126:20:2:1	カンキ	sampling	Wikipedia	train	またカナダからの*寒気*がエリー湖で湿気を増すため、クリーブランドの冬の降雪量は多く、ブリザードも吹く。
09_samuke	寒気	w:1520365:20:4:1	カンキ	sampling	Wikipedia	train	上空に*寒気*特に寒冷低気圧がやってきたとき、地上が晴天などによって高温となったときになりやすい。
09_samuke	寒気	w:1539912:7:4:1	カンキ	sampling	Wikipedia	train	客用扉は*寒気*の保温のため乗客の操作によっても開閉できるよう半自動スイッチが設けられた。
09_samuke	寒気	w:1671315:6:3:1	カンキ	sampling	Wikipedia	train	これは寒冷渦の構成する*寒気*は密度が大きいためであり、この寒気の重さによって地上付近から大気下層では気圧が高くなる。
09_samuke	寒気	w:1671315:7:1:1	カンキ	sampling	Wikipedia	train	また、渦の中心に*寒気*が引き付けられているため暖気が進入できず、前線が発生しない。
09_samuke	寒気	w:1713754:6:2:1	カンキ	sampling	Wikipedia	train	最高で２，７００ｍを超える高い山により、*寒気*の気流（蛇行した偏西風）が強制的に二分され、再び合流するときに収束する。
09_samuke	寒気	w:1753550:7:1:1	カンキ	sampling	Wikipedia	train	他には*寒気*や雨水の侵入を防ぐため、伸縮性のある素材を用いていたり、ゴムが入っているもの、ドローコードで締められるものなどがある。
09_samuke	寒気	w:1983231:36:4:1	カンキ	sampling	Wikipedia	train	温帯のうちでもそれほど強い乾燥や*寒気*にさらされない場合は、乾燥に適応した硬葉樹や寒気に適応した照葉樹などのように、ある程度抵抗力を備えた常緑の葉を茂らせている場合が多い。
09_samuke	寒気	w:1995045:28:8:1	カンキ	sampling	Wikipedia	train	また、ユーティカはオンタリオ湖で湿気を増すカナダからの*寒気*の風下にあたるため、冬季の降雪が非常に多く、クリーブランド、エリー、バッファロー、ロチェスター、シラキュースなどと共にスノーベルトと呼ばれる豪雪地帯に含められている。
09_samuke	寒気	w:2161699:32:1:1	カンキ	sampling	Wikipedia	test	Ａらはその後も、時に別の不良仲間を加えるなどして、少女を全裸にしてディスコの曲に合わせて裸踊りさせたり、自慰行為を強要したり、少女の顔にマジックペンで髭を描いて興じたり、少女の陰部に鉄筋を挿入して何回も出し入れしたり、肛門にガラス瓶を挿入するなどの異物挿入をしたり、少女にシンナーを吸引させてウイスキー、焼酎などの酒を一気飲みするよう強要し、*寒気*の厳しい夜中、少女を半裸でベランダに出して牛乳や水などを多量に飲ませ、一度にたばこ２本をくわえさせて吸わせるなど度重なる暴行、凌辱を繰り返した。
09_samuke	寒気	w:2628972:104:2:2	カンキ	sampling	Wikipedia	train	寛政元年（１７８９年）敲の『東遊雑記』巻七で、「義経公主従数人ソウヤ（宗谷：引用者注）より夷人を召連満州の地に渡り給ひ、韃靼国迄もゆき給ふと」いう伝承について尋ねたが、「さしての言伝へ」もなかったとし、「予が考には、ソウヤまで行事甚易く、ソウヤよりマンチウ（満州）へ渡る事も長崎より南京へ渡る程の事にはあらず、義経公渡り給んとの事ならばやすかるべき事ながら、肉食と寒気の事は日本育ちの人凌ぎ難き事にして、案外の地なるよし、松前人多月ソウヤへ至りては*寒気*を凌難くて、大丈夫の者も恐るるよし。
09_samuke	寒気	w:2671461:14:1:1	カンキ	sampling	Wikipedia	train	しかし、ジョッパは耐寒性が低く、日本で栽培しようとしても果実が成熟する前に、冬季の*寒気*のために次々と果実が落ちてしまったため、日本での商業ベースでの栽培は難しいとされた。
09_samuke	寒気	w:2741381:7:1:1	カンキ	sampling	Wikipedia	train	２月１日、偏西風の蛇行によりジェット気流が*寒気*を押し込む形となり、ゲリラ豪雪となった。
09_samuke	寒気	w:2785414:5:2:1	カンキ	sampling	Wikipedia	train	これは、西側からの乾燥した*寒気*とメキシコ湾からの湿潤な暖気が衝突することでスーパーセルが発達し、急激な上昇気流が発生するためである。
09_samuke	寒気	w:2930928:22:2:1	カンキ	sampling	Wikipedia	train	それを境に関東南部では雨に変わり、朝まで降り続いたが、関東内陸や甲信では*寒気*が残ったため、朝まで雪が続いた。
09_samuke	寒気	w:3706990:15:3:1	サムケ	sampling	Wikipedia	train	バクは*寒気*や発熱に始まることが多く、おおよそ次のようなものであった。
09_samuke	寒気	w:3726913:5:3:1	サムケ	sampling	Wikipedia	test	出血量が増えると*寒気*を感じ、血圧がさがり、落ち着きがなくなるまたは意識をなくすこともある。
09_samuke	寒気	w:3775126:11:1:1	カンキ	sampling	Wikipedia	train	果実は苦味が強く、生食するには適さないが、晩秋から冬にかけて*寒気*に晒された実はやや甘味成分が増す。
09_samuke	寒気	w:4064221:50:1:1	カンキ	sampling	Wikipedia	train	東京大学先端科学技術研究センター教授の中村尚によると、この火災によってオーストラリアの降水量が減少し、日本への*寒気*の吹き出しを弱めかねず、暖冬を招くおそれもあるという。
09_samuke	寒気	w:4171766:7:4:1	カンキ	sampling	Wikipedia	train	また、梅雨前線上に発生した小低気圧の影響できわめて多量の水蒸気流入があったことに加えて、上空への*寒気*流入の影響により大気の状態が非常に不安定となり、近年の豪雨と比べてもっとも背の高い積乱雲がこの線状降水帯を形成していた。
09_samuke	寒気	w:4446318:12:4:1	カンキ	sampling	Wikipedia	train	９月に入ると紅葉が進む一方、上旬には初雪が降り、下旬になると*寒気*が入った際にはまとまった雪となる。
09_samuke	寒気	w:4727141:10:1:1	カンキ	sampling	Wikipedia	test	北日本を中心に度々*寒気*が南下し、３日は北海道の夕張市で午前８時までの１２時間に６４センチの降雪を記録。
09_samuke	寒気	w:132621:21:4:1	サムケ	sampling	Wikipedia	train	完遂直後は*寒気*と吐き気と痛みが酷く、即病院へ直行した。
10_mokka	目下	w:21272:30:10:1	モッカ	sampling	Wikipedia	train	東京には*目下*日本一便利なビデオスタジオを作っているし、東西両撮影所の映像多角化と合理化はうまくいっていると思う」、公開終了後のインタビューでは「宣伝費に２億５千万円をかけたものの配収は６億円、子供相手の域を抜け出せなかったという結果に終わったが、特撮が含まれていることで海外で高く売り込むのに効果があり、海外収入などもろもろをかき集めてトントンになった、などと話している。
